"c_0","phi_0","a_0","a_py","a_pd","E_a","R_opt","gamma","h_0","h_py","h_pd","E_h"
627.546904537594,660.678841331689,21210.3409131366,1333.65173118463,427.731042187496,415.267476667812,233.143579706286,445.224979400572,413.135108497413,415.340029461161,359.436777140216,415.268343262975
625.448425570095,663.608440040007,21858.1802948028,1234.89785475965,428.24647558723,415.267553547604,232.924696721478,444.993325365949,413.099672539486,415.339921509433,360.438534669701,415.268343219648
623.368031351921,666.564537278996,22515.7347998945,1145.28868568418,428.765560456576,415.267630427457,232.709601269032,444.762719540219,413.064269406749,415.339812848568,361.431575248974,415.268343176322
621.305507533332,669.547313801685,23182.9989818701,1063.95212872276,429.288287405184,415.267707307371,232.498221538607,444.533155664007,413.028899025557,415.339703481615,362.415803844281,415.268343132995
619.260642981111,672.556950897316,23859.9674031419,990.100904177878,429.81464732939,415.267784187346,232.290487076496,444.304627524729,412.993561322525,415.339593411601,363.391127496028,415.268343089668
617.233229720301,675.593630385804,24546.6346350447,923.024188779721,430.34463140795,415.267861067383,232.086328765776,444.07712895617,412.958256224526,415.339482641521,364.357455252455,415.268343046342
615.223062877174,678.657534612246,25242.9952578035,862.080087665189,430.878231097856,415.26793794748,231.885678806316,443.850653838082,412.92298365869,415.339371174347,365.314698111083,415.268343003015
613.229940623406,681.748846441527,25949.0438605025,806.688854422441,431.415438130246,415.268014827638,231.688470694678,443.625196095768,412.887743552405,415.339259013023,366.262768968286,415.268342959689
611.253664121425,684.867749252992,26664.7750410536,756.326784474105,431.95624450638,415.268091707858,231.49463920394,443.400749699688,412.852535833312,415.339146160467,367.201582577377,415.268342916362
609.294037470909,688.014426935212,27390.1834061653,710.520714544346,432.500642493701,415.268168588139,231.304120363474,443.177308665054,412.817360429307,415.339032619571,368.131055515566,415.268342873035
607.350867656403,691.189063880836,28125.2635713118,668.843067683178,433.048624621975,415.268245468481,231.116851438709,442.954867051438,412.782217268538,415.3389183932,369.051106160147,415.268342829709
605.423964496029,694.391844981541,28870.0101607019,630.907389379132,433.600183679502,415.268322348883,230.93277091091,442.733418962381,412.747106279405,415.338803484195,369.961654674228,415.268342786382
603.513140591261,697.622955623079,29624.4178072482,596.364325744292,434.155312709402,415.268399229347,230.751818456986,442.512958545008,412.712027390556,415.338687895371,370.862623002313,415.268342743055
601.618211277747,700.88258168043,30388.4811525372,564.897999664145,434.714005005975,415.268476109873,230.573934929356,442.293479989642,412.67698053089,415.338571629518,371.753934875978,415.268342699728
599.738994577139,704.170909513063,31162.1948467983,536.222745221935,435.276254111127,415.268552990459,230.399062335905,442.074977529427,412.641965629555,415.338454689399,372.635515829855,415.268342656402
597.875311149922,707.488125960311,31945.553548874,510.080164682646,435.842053810874,415.268629871106,230.227143820024,441.857445439954,412.606982615942,415.338337077754,373.507293228061,415.268342613075
596.026984249215,710.834418336863,32738.5519261898,486.236475898732,436.411398131904,415.268706751814,230.058123640781,441.640878038887,412.572031419691,415.338218797298,374.36919630117,415.268342569748
594.193839675508,714.209974428381,33541.1846547238,464.48012121842,436.98428133821,415.268783632584,229.891947153211,441.425269685596,412.537111970683,415.338099850722,375.221156193727,415.268342526421
592.375705732335,717.614982487237,34353.4464189776,444.619611873187,437.560697927795,415.268860513414,229.728560788772,441.210614780796,412.502224199046,415.33798024069,376.063106022242,415.268342483094
590.572413182841,721.049631228386,35175.3319119466,426.481584426429,438.140642629426,415.268937394306,229.567912035942,440.996907766183,412.467368035146,415.337859969845,376.894980943524,415.268342439767
588.783795207236,724.514109825371,36006.8358350901,409.909048209165,438.724110399463,415.269014275259,229.409949421006,440.784143124079,412.432543409593,415.337739040805,377.716718233103,415.268342396441
587.009687361109,728.008607906471,36847.9528983027,394.759804777288,439.311096418745,415.269091156273,229.254622489022,440.572315377078,412.397750253235,415.337617456162,378.528257373419,415.268342353114
585.249927534581,731.533315550982,37698.6778198843,380.905022321744,439.901596089539,415.269168037347,229.101881784984,440.361419087699,412.362988497159,415.337495218488,379.329540151364,415.268342309787
583.504355912282,735.088423285652,38559.0053265121,368.227949669511,440.49560503254,415.269244918484,228.951678835185,440.151448858036,412.328258072691,415.337372330328,380.120510764651,415.26834226646
581.772814934131,738.674122081267,39428.930153211,356.622756048328,441.093119083938,415.269321799681,228.803966128802,439.942399329417,412.29355891139,415.337248794207,380.901115936416,415.268342223133
580.055149256901,742.290603349379,40308.4470433251,345.993484169126,441.694134292538,415.269398680939,228.658697099694,439.734265182065,412.258890945055,415.337124612624,381.671305037348,415.268342179806
578.351205716547,745.938058939208,41197.5507484892,336.253105422436,442.298646916932,415.269475562258,228.515826108427,439.527041134762,412.224254105715,415.336999788057,382.431030214567,415.268342136479
576.660833291287,749.616681134687,42096.2360286008,327.322667102701,442.906653422733,415.269552443639,228.375308424534,439.320721944516,412.189648325634,415.336874322961,383.180246526387,415.268342093152
574.983883065414,753.326662651682,43004.497651791,319.130522579886,443.518150479855,415.26962932508,228.237100209012,439.115302406231,412.155073537308,415.336748219767,383.918912082023,415.268342049825
573.320208193823,757.068196635376,43922.3303943969,311.611636242416,444.13313495985,415.269706206583,228.10115849706,438.910777352384,412.120529673464,415.336621480885,384.646988185233,415.268342006498
571.669663867236,760.841476657814,44849.7290409337,304.706955849324,444.751603933293,415.269783088146,227.967441181059,438.707141652696,412.086016667058,415.336494108701,385.364439480819,415.268341963171
570.032107278112,764.646696715635,45786.6883840665,298.362845661828,445.373554667221,415.269859969771,227.835906993808,438.50439021382,412.051534451277,415.336366105583,386.071234102879,415.268341919844
568.407397587228,768.484051227967,46733.2032245829,292.530574383451,445.998984622614,415.269936851457,227.706515492001,438.302517979017,412.017082959534,415.336237473871,386.767343823642,415.268341876517
566.795395890903,772.353735034503,47689.2683713655,287.165852530748,446.627891451935,415.270013733204,227.579227039964,438.101519927847,411.982662125468,415.336108215888,387.452744201698,415.26834183319
565.195965188875,776.255943393759,48654.878641364,282.228414390251,447.260272996709,415.270090615012,227.454002793642,437.90139107586,411.948271882945,415.335978333934,388.127414728406,415.268341789863
563.60897035279,780.190871981511,49630.0288595687,277.681640197481,447.89612728515,415.270167496881,227.330804684845,437.702126474282,411.913912166057,415.335847830287,388.79133897128,415.268341746536
562.034278095305,784.15871688942,50614.7138589825,273.492214606024,448.535452529834,415.270244378812,227.209595405746,437.503721209719,411.879582909116,415.335716707204,389.444504713124,415.268341703209
560.471756939793,788.159674623838,51608.9284805944,269.629817903707,449.17824712542,415.270321260803,227.090338393637,437.306170403849,411.84528404666,415.335584966921,390.086904085737,415.268341659881
558.921277190625,792.193942104811,52612.6675733526,266.06684678306,449.824509646408,415.270398142856,226.972997815939,437.109469213126,411.811015513447,415.335452611652,390.718533697003,415.268341616554
557.382710904025,796.261716665261,53625.9259941378,262.778161788487,450.474238844946,415.270475024969,226.857538555471,436.913612828485,411.776777244456,415.335319643593,391.339394750268,415.268341573227
555.855931859486,800.363196050368,54648.6986077362,259.740858846377,451.127433648674,415.270551907144,226.743926195972,436.718596475051,411.742569174884,415.335186064915,391.949493154895,415.2683415299
554.340815531723,804.498578417144,55680.9802868135,256.934062539924,451.784093158613,415.27062878938,226.632127007872,436.524415411844,411.70839124015,415.335051877773,392.548839627016,415.268341486573
552.837239063176,808.668062334199,56722.7659118882,254.338739020521,452.444216647096,415.270705671676,226.522107934325,436.331064931497,411.674243375887,415.334917084299,393.137449779507,415.268341443245
551.345081237018,812.871846781704,57774.0503713058,251.937526654809,453.107803555729,415.270782554034,226.413836577486,436.138540359969,411.640125517946,415.334781686605,393.715344200354,415.268341399918
549.864222450687,817.110131151548,58834.8285612121,249.714582693116,453.774853493403,415.270859436453,226.307281185039,435.946837056266,411.606037602395,415.334645686783,394.282548518603,415.268341356591
548.394544689909,821.383115247701,59905.0953855281,247.655444413097,454.445366234339,415.270936318934,226.202410636969,435.755950412157,411.571979565513,415.334509086906,394.83909345724,415.268341313264
546.935931503218,825.690999286766,60984.8457559231,245.746903343852,455.119341716166,415.271013201475,226.099194432588,435.565875851907,411.537951343796,415.334371889026,395.385014872396,415.268341269936
545.488267976948,830.033983898735,62074.07459179,243.976891312195,455.796780038041,415.271090084077,225.997602677793,435.376608831995,411.503952873952,415.334234095177,395.920353778415,415.268341226609
544.051440710699,834.412270127943,63172.7768202192,242.334377175722,456.477681458809,415.271166966741,225.897606072574,435.188144840848,411.469984092899,415.334095707372,396.445156358411,415.268341183282
542.625337793254,838.826059434225,64280.9473759732,240.809273218057,457.162046395184,415.271243849465,225.799175898754,435.00047939857,411.436044937768,415.333956727604,396.959473960042,415.268341139954
541.209848778955,843.275553694268,65398.5812014615,239.39235028152,457.84987541998,415.271320732251,225.702284007962,434.813608056679,411.402135345898,415.33381715785,397.463363076366,415.268341096627
539.804864664506,847.760955203169,66525.673246715,238.075160802425,458.54116926037,415.271397615098,225.606902809851,434.627526397843,411.368255254837,415.333677000065,397.956885311733,415.2683410533
538.410277866216,852.28246667619,67662.2184693614,236.849968995358,459.235928796173,415.271474498005,225.513005260529,434.442230035621,411.334404602342,415.333536256185,398.440107332767,415.268341009972
537.025982197655,856.840291250715,68808.2118345998,235.709687505872,459.934155058181,415.271551380974,225.42056485123,434.2577146142,411.300583326376,415.33339492813,398.913100804629,415.268340966645
535.651872847729,861.434632488406,69963.6483151764,234.647819917035,460.635849226517,415.271628264004,225.329555597202,434.073975808146,411.266791365109,415.333253017798,399.375942312826,415.268340923317
534.287846359147,866.065694377556,71128.5228913591,233.658408554677,461.341012629022,415.271705147095,225.239952026815,433.891009322148,411.233028656915,415.333110527072,399.828713270931,415.26834087999
532.933800607295,870.733681335649,72302.8305509136,232.735987089834,462.049646739673,415.271782030248,225.151729170893,433.708810890766,411.199295140373,415.332967457813,400.271499814683,415.268340836662
531.589634779487,875.438798212111,73486.5662890784,231.875537485285,462.761753177032,415.271858913461,225.064862552252,433.527376278183,411.165590754264,415.332823811867,400.704392683017,415.268340793335
530.255249354598,880.181250291261,74679.7251085409,231.072450876668,463.477333702727,415.271935796735,224.979328175457,433.346701277965,411.131915437573,415.33267959106,401.127487086636,415.268340750007
528.930546083068,884.961243295459,75882.3020194127,230.322492018094,464.196390219956,415.272012680071,224.895102516778,433.166781712806,411.098269129485,415.3325347972,401.540882564828,415.26834070668
527.615427967265,889.778983388455,77094.2920392059,229.621766957659,464.918924772029,415.272089563468,224.81216251436,432.9876134343,411.064651769387,415.332389432078,401.944682831293,415.268340663352
526.309799242208,894.634677178922,78315.6901928087,228.966693640369,465.644939540926,415.272166446925,224.730485558589,432.809192322691,411.031063296865,415.332243497468,402.338995609769,415.268340620025
525.013565356629,899.528531724192,79546.4915124621,228.353975164906,466.374436845896,415.272243330444,224.650049482653,432.631514286642,410.997503651704,415.332096995124,402.723932460339,415.268340576697
523.726632954388,904.460754534185,80786.6910377355,227.780575446807,467.107419142071,415.272320214024,224.570832553307,432.454575263001,410.963972773885,415.331949926785,403.099608597292,415.26834053337
522.448909856211,909.431553575522,82036.2838155032,227.243697064233,467.843889019114,415.272397097665,224.492813461819,432.278371216565,410.930470603589,415.331802294171,403.466142699483,415.268340490042
521.180305041758,914.441137275833,83295.2648999213,226.740761083786,468.583849199889,415.272473981367,224.415971315113,432.102898139854,410.896997081191,415.331654098986,403.823656714109,415.268340446714
519.920728632012,919.489714528255,84563.6293524039,226.269388683114,469.327302539161,415.27255086513,224.340285627089,431.928152052879,410.863552147262,415.331505342917,404.172275654874,415.268340403387
518.670091871981,924.577494696111,85841.3722415994,225.827384404384,470.074252022317,415.272627748955,224.265736310131,431.754129002922,410.830135742568,415.331356027633,404.512127395503,415.268340360059
517.428307113707,929.704687617781,87128.4886433684,225.412720888447,470.82470076411,415.27270463284,224.192303666787,431.580825064305,410.796747808068,415.331206154788,404.843342459541,415.268340316731
516.195287799573,934.87150361175,88424.9736407596,225.023524953691,471.578652007435,415.272781516787,224.119968381632,431.408236338176,410.763388284912,415.331055726016,405.166053807407,415.268340273404
514.970948445909,940.078153481842,89730.822323987,224.658064896395,472.336109122122,415.272858400794,224.048711513293,431.236358952284,410.730057114445,415.330904742938,405.480396621608,415.268340230076
513.755204626883,945.324848522631,91046.0297904075,224.314738901015,473.097075603751,415.272935284863,223.978514486652,431.065189060766,410.696754238201,415.330753207157,405.786508091032,415.268340186748
512.54797295868,950.611800525035,92370.5911444976,223.992064459294,473.861555072498,415.273012168993,223.909359085205,430.894722843927,410.663479597904,415.33060112026,406.084527195188,415.268340143421
511.349171083952,955.939221782078,93704.501497831,223.688668706565,474.629551271996,415.273089053184,223.841227443593,430.72495650803,410.630233135468,415.330448483817,406.37459448923,415.268340100093
510.158717656541,961.30732509483,95047.7559690562,223.403279592197,475.401068068219,415.273165937436,223.774102040283,430.555886285086,410.597014792996,415.330295299383,406.656851890579,415.268340056765
508.976532326473,966.716323778524,96400.3496838737,223.134717808869,476.17610944839,415.273242821749,223.707965690413,430.387508432641,410.563824512778,415.330141568497,406.931442467892,415.268340013437
507.802535725211,972.16643166883,97762.2777750139,222.881889412395,476.954679519912,415.273319706123,223.64280153878,430.21981923357,410.53066223729,415.329987292681,407.198510233093,415.268339970109
506.636649451156,977.657863128311,99133.5353822148,222.643779070133,477.736782509314,415.273396590558,223.578593052991,430.052814995872,410.497527909195,415.329832473442,407.458199937146,415.268339926782
505.478796055409,983.190833053032,100514.1176522,222.419443881779,478.522422761219,415.273473475055,223.515324016748,429.886492052466,410.464421471341,415.329677112273,407.710656870166,415.268339883454
504.328899027776,988.765556879341,101904.019738656,222.208007721549,479.31160473734,415.273550359612,223.452978523286,429.720846760993,410.431342866761,415.329521210648,407.956026666451,415.268339840126
503.18688278301,994.382250590806,103303.236802212,222.008656055422,480.104333015484,415.273627244231,223.391540968947,429.555875503608,410.39829203867,415.329364770029,408.194455114939,415.268339796798
502.052672647292,1000.04113072531,104711.764010416,221.820631191426,480.900612288581,415.27370412891,223.330996046894,429.39157468679,410.365268930468,415.329207791861,408.426087975551,415.26833975347
500.926194844941,1005.74241438231,106129.596537713,221.643227924765,481.700447363736,415.273781013651,223.271328740964,429.227940741144,410.332273485735,415.329050277573,408.65107080183,415.268339710142
499.807376485358,1011.48631923025,107556.729565428,221.47578954311,482.503843161291,415.273857898453,223.212524319642,429.064970121202,410.299305648234,415.328892228582,408.869548770226,415.268339666814
498.696145550183,1017.27306351408,108993.158281738,221.317704160526,483.310804713914,415.273934783316,223.154568330181,428.902659305238,410.266365361905,415.328733646287,409.081666516339,415.268339623486
497.592430880675,1023.10286606304,110438.877881653,221.168401351389,484.121337165699,415.27401166824,223.097446592837,428.741004795072,410.233452570873,415.328574532073,409.287567978363,415.268339580158
496.496162165306,1028.97594629843,111893.883566997,221.027349058246,484.935445771288,415.274088553225,223.041145195231,428.580003115884,410.200567219436,415.328414887311,409.487396247941,415.26833953683
495.407269927564,1034.89252424167,113358.170546384,220.894050749914,485.753135895009,415.274165438272,222.985650486838,428.419650816023,410.167709252075,415.328254713358,409.681293428595,415.268339493502
494.325685513961,1040.85282052243,114831.734035199,220.768042808283,486.57441301003,415.274242323379,222.93094907359,428.259944466826,410.134878613446,415.328094011554,409.869400501828,415.268339450174
493.251341082246,1046.8570563869,116314.569255575,220.6488921242,487.399282697537,415.274319208548,222.877027812594,428.100880662432,410.10207524838,415.327932783227,410.051857200987,415.268339406846
492.184169589809,1052.90545370622,117806.671436372,220.536193884584,488.227750645912,415.274396093777,222.823873806975,427.942456019601,410.069299101888,415.327771029689,410.228801892908,415.268339363518
491.124104782286,1058.99823498502,119308.035813158,220.429569534516,489.059822649949,415.274472979068,222.771474400817,427.784667177531,410.036550119152,415.32760875224,410.400371467327,415.26833932019
490.071081182351,1065.13562337015,120818.657628189,220.3286648995,489.895504610066,415.27454986442,222.719817174222,427.627510797684,410.003828245531,415.327445952163,410.566701234041,415.268339276862
489.025034078696,1071.31784265944,122338.532130385,220.2331484544,490.734802531548,415.274626749833,222.668889938477,427.470983563602,409.971133426556,415.327282630729,410.727924827715,415.268339233534
487.98589951519,1077.5451173107,123867.654575311,220.142709726763,491.577722523795,415.274703635307,222.618680731319,427.31508218074,409.93846560793,415.327118789195,410.884174120252,415.268339190206
486.953614280226,1083.81767245077,125406.020225158,220.057057823312,492.424270799588,415.274780520842,222.569177812308,427.159803376285,409.90582473553,415.326954428803,411.035579140587,415.268339146878
485.928115896235,1090.13573388472,126953.624348721,219.975920069384,493.274453674376,415.274857406438,222.520369658301,427.005143898986,409.873210755405,415.326789550784,411.182268001748,415.26833910355
484.909342609377,1096.49952810519,128510.462221379,219.899040751997,494.128277565566,415.274934292095,222.47224495902,426.851100518985,409.840623613771,415.326624156351,411.324366835015,415.268339060222
483.897233379406,1102.90928230179,130076.529125075,219.826179958007,494.98574899184,415.275011177814,222.424792612716,426.697670027646,409.808063257016,415.326458246707,411.461999730978,415.268339016893
482.891727869691,1109.36522437069,131651.820348297,219.75711249961,495.846874572474,415.275088063593,222.378001721934,426.544849237389,409.775529631698,415.326291823042,411.595288687278,415.268338973565
481.892766437411,1115.8675829243,133236.331186056,219.691626920063,496.711661026681,415.275164949434,222.331861589363,426.392634981521,409.743022684542,415.32612488653,411.724353562815,415.268338930237
480.900290123901,1122.41658730102,134830.056939868,219.629524573157,497.580115172962,415.275241835335,222.286361713775,426.241024114073,409.710542362442,415.325957438333,411.849312038175,415.268338886909
479.914240645166,1129.01246757516,136432.992917732,219.570618770498,498.452243928471,415.275318721298,222.241491786057,426.090013509638,409.678088612456,415.3257894796,411.970279582043,415.268338843581
478.934560382535,1135.65545456695,138045.134434114,219.514733991178,499.328054308396,415.275395607322,222.197241685329,425.939600063209,409.645661381813,415.325621011469,412.087369423328,415.268338800252
477.961192373483,1142.34577985263,139666.476809923,219.461705148879,500.207553425348,415.275472493407,222.153601475138,425.789780690017,409.613260617902,415.32545203506,412.200692528762,415.268338756924
476.994080302584,1149.08367577469,141297.015372494,219.411376911862,501.090748488767,415.275549379553,222.110561399744,425.640552325372,409.580886268282,415.325282551486,412.310357585696,415.268338713596
476.033168492628,1155.86937545219,142936.74545557,219.363603071699,501.977646804341,415.27562626576,222.068111880482,425.491911924511,409.548538280672,415.325112561843,412.416470989829,415.268338670267
475.078401895864,1162.70311279116,144585.662399277,219.318245956917,502.868255773432,415.275703152029,222.0262435122,425.343856462436,409.516216602958,415.324942067217,412.51913683761,415.268338626939
474.129726085397,1169.58512249512,146243.761550113,219.275175888098,503.762582892521,415.275780038358,221.984947059781,425.19638293376,409.483921183186,415.324771068679,412.618456923042,415.268338583611
473.187087246714,1176.51564007572,147911.038260922,219.23427067121,504.660635752658,415.275856924749,221.944213454731,425.04948835256,409.451651969566,415.32459956729,412.714530738633,415.268338540282
472.250432169352,1183.49490186344,149587.487890877,219.195415126245,505.56242203893,415.2759338112,221.90403379185,424.903169752217,409.419408910467,415.324427564097,412.807455480219,415.268338496954
471.319708238694,1190.52314501839,151273.105805461,219.158500648486,506.467949529936,415.276010697713,221.864399325964,424.757424185271,409.387191954422,415.324255060135,412.897326055427,415.268338453626
470.394863427894,1197.60060754118,152967.887376451,219.123424799911,507.377226097276,415.276087584287,221.825301468742,424.612248723272,409.355001050121,415.324082056427,412.984235095505,415.268338410297
469.475846289942,1204.72752828397,154671.827981895,219.090090928487,508.290259705049,415.276164470922,221.786731785565,424.467640456628,409.322836146415,415.323908553985,413.068272970297,415.268338366969
468.562605949837,1211.90414696146,156384.923006093,219.05840781325,509.207058409364,415.276241357618,221.748681992473,424.323596494466,409.290697192314,415.323734553807,413.149527806103,415.26833832364
467.655092096899,1219.1307041621,158107.167839583,219.028289333274,510.127630357859,415.276318244375,221.711143953176,424.180113964477,409.258584136985,415.32356005688,413.228085506215,415.268338280312
466.753254977191,1226.40744135932,159838.557879119,218.99965415876,511.051983789236,415.276395131193,221.674109676129,424.037190012782,409.226496929752,415.32338506418,413.304029773897,415.268338236983
465.85704538607,1233.73460092283,161579.088527652,218.972425462615,511.9801270328,415.276472018072,221.637571311663,423.894821803784,409.194435520097,415.323209576669,413.377442137589,415.268338193655
464.966414660847,1241.11242613004,163328.755194314,218.946530651046,512.91206850801,415.276548905013,221.60152114919,423.753006520028,409.162399857657,415.323033595299,413.448401978148,415.268338150326
464.081314673564,1248.54116117753,165087.553294398,218.92190111178,513.847816724045,415.276625792014,221.565951614457,423.611741362061,409.130389892226,415.32285712101,413.516986557909,415.268338106998
463.201697823888,1256.02105119261,166855.47824934,218.898471978657,514.787380279373,415.276702679077,221.530855266862,423.471023548293,409.098405573751,415.322680154731,413.583271051387,415.268338063669
462.327517032108,1263.55234224492,168632.5254867,218.876181911417,515.730767861333,415.276779566201,221.496224796831,423.330850314861,409.066446852334,415.322502697379,413.647328577446,415.268338020341
461.45872573225,1271.13528135818,170418.690440148,218.854972889607,516.677988245728,415.276856453386,221.462053023247,423.191218915492,409.03451367823,415.32232474986,413.70923023275,415.268337977012
460.595277865289,1278.7701165219,172213.968549439,218.834790019624,517.629050296424,415.276933340631,221.428332890932,423.052126621366,409.002606001847,415.322146313067,413.769045126353,415.268337933683
459.737127872475,1286.45709670328,174018.355260403,218.815581353965,518.583962964963,415.277010227938,221.39505746819,422.913570720985,408.970723773745,415.321967387885,413.826840415252,415.268337890355
458.884230688755,1294.19647185906,175831.84602492,218.79729772184,519.542735290179,415.277087115307,221.362219944394,422.775548520039,408.938866944637,415.321787975185,413.882681340786,415.268337847026
458.036541736302,1301.98849294749,177654.436300907,218.779892570371,520.505376397828,415.277164002736,221.329813627627,422.638057341274,408.907035465384,415.321608075829,413.936631265721,415.268337803698
457.194016918137,1309.83341194042,179486.121552298,218.76332181564,521.471895500225,415.277240890226,221.297831942379,422.501094524364,408.875229287,415.321427690667,413.988751711904,415.268337760369
456.356612611856,1317.7314818353,181326.897249028,218.74754370293,522.442301895892,415.277317777778,221.266268427282,422.364657425778,408.843448360649,415.321246820537,414.039102398375,415.26833771704
455.524285663449,1325.68295666741,183176.758867015,218.732518675533,523.416604969207,415.27739466539,221.235116732902,422.228743418656,408.81169263764,415.321065466269,414.087741279805,415.268337673712
454.696993381213,1333.688091522,185035.70188814,218.718209251545,524.394814190073,415.277471553064,221.204370619574,422.093349892677,408.779962069436,415.32088362868,414.134724585176,415.268337630383
453.874693529756,1341.74714254659,186903.721800235,218.704579908121,525.376939113586,415.277548440799,221.17402395528,421.958474253941,408.748256607644,415.320701308577,414.180106856599,415.268337587054
453.057344324101,1349.86036696323,188780.814097059,218.691596972705,526.362989379715,415.277625328594,221.144070713578,421.824113924835,408.716576204019,415.320518506757,414.223940988173,415.268337543725
452.244904423865,1358.02802308092,190666.974278286,218.679228520757,527.352974712992,415.277702216451,221.114504971571,421.690266343917,408.684920810464,415.320335224006,414.266278264818,415.268337500397
451.437332927541,1366.25037030796,192562.197849488,218.667444279571,528.346904922203,415.277779104369,221.085320907917,421.556928965788,408.653290379026,415.320151461099,414.307168400993,415.268337457068
450.634589366856,1374.52766916441,194466.480322113,218.65621553778,529.344789900094,415.277855992349,221.056512800884,421.424099260976,408.621684861899,415.319967218801,414.346659579236,415.268337413739
449.836633701216,1382.86018129459,196379.817213473,218.645515060186,530.346639623083,415.277932880389,221.028075026444,421.29177471581,408.590104211422,415.319782497867,414.384798488464,415.26833737041
449.043426312239,1391.24816947959,198302.204046724,218.635317007567,531.352464150978,415.27800976849,221.00000205641,421.159952832303,408.558548380076,415.319597299043,414.421630361959,415.268337327081
448.254927998365,1399.69189764986,200233.636350852,218.625596861157,532.362273626699,415.278086656653,220.972288456603,421.028631128036,408.527017320488,415.319411623062,414.457199015017,415.268337283752
447.471099969546,1408.19163089777,202174.109660652,218.616331351491,533.37607827602,415.278163544876,220.944928885073,420.897807136037,408.495510985428,415.31922547065,414.491546882182,415.268337240424
446.691903842023,1416.74763549027,204123.619516717,218.607498391349,534.393888407302,415.278240433161,220.917918090339,420.767478404666,408.464029327807,415.31903884252,414.524715054038,415.268337197095
445.917301633171,1425.36017888153,206082.161465415,218.599077012538,535.415714411243,415.278317321507,220.89125090968,420.637642497502,408.432572300679,415.318851739377,414.556743313522,415.268337153766
445.147255756425,1434.02952972561,208049.731058879,218.591047306285,536.441566760636,415.278394209914,220.864922267453,420.508296993225,408.401139857238,415.318664161916,414.587670171712,415.268337110437
444.381729016285,1442.75595788918,210026.323854985,218.583390366998,537.471456010127,415.278471098382,220.83892717345,420.379439485504,408.369731950821,415.318476110822,414.617532903077,415.268337067108
443.620684603385,1451.53973446425,212011.935417337,218.576088239215,538.505392795984,415.278547986911,220.813260721288,420.251067582888,408.338348534903,415.31828758677,414.646367580143,415.268337023779
442.864086089646,1460.38113178085,214006.561315255,218.569123867519,539.543387835877,415.278624875501,220.787918086832,420.123178908688,408.3069895631,415.318098590425,414.674209107572,415.26833698045
442.111897423495,1469.28042341984,216010.197123752,218.562481049269,540.585451928653,415.278701764152,220.762894526651,419.995771100874,408.275654989166,415.317909122444,414.701091255615,415.268336937121
441.364082925149,1478.23788422563,218022.838423521,218.556144389947,541.631595954129,415.278778652865,220.738185376504,419.86884181196,408.244344766995,415.317719183473,414.727046692942,415.268336893792
440.62060728198,1487.25379031893,220044.480800922,218.550099260993,542.681830872888,415.278855541638,220.713786049862,419.742388708899,408.213058850617,415.317528774149,414.752107018817,415.268336850463
439.88143554394,1496.32841910954,222075.119847959,218.544331759956,543.736167726077,415.278932430473,220.689692036455,419.616409472974,408.181797194202,415.317337895099,414.776302794622,415.268336807134
439.146533119051,1505.46204930908,224114.75116227,218.538828672844,544.794617635215,415.279009319368,220.665898900851,419.49090179969,408.150559752053,415.317146546942,414.799663574709,415.268336763805
438.415865768969,1514.65496094374,226163.370347108,218.533577438526,545.857191802011,415.279086208325,220.642402281065,419.365863398672,408.119346478612,415.316954730286,414.822217936582,415.268336720476
437.6893996046,1523.90743536702,228220.973011327,218.52856611508,546.923901508177,415.279163097343,220.619197887196,419.241291993556,408.088157328456,415.316762445732,414.843993510405,415.268336677147
436.967101081798,1533.21975527242,230287.554769365,218.523783347966,547.994758115261,415.279239986422,220.59628150009,419.11718532189,408.056992256299,415.316569693871,414.865017007824,415.268336633818
436.248936997104,1542.5922047062,232363.111241227,218.519218339921,549.069773064473,415.279316875562,220.573648970033,418.993541135024,408.025851216985,415.316376475283,414.885314250112,415.268336590489
435.534874483564,1552.02506907999,234447.638052473,218.514860822472,550.148957876525,415.279393764763,220.551296215471,418.870357198017,407.994734165497,415.316182790541,414.904910195637,415.268336547159
434.824881006594,1561.51863518346,236541.1308342,218.510701028984,551.232324151477,415.279470654026,220.529219221749,418.747631289528,407.963641056949,415.31598864021,414.923828966645,415.26833650383
434.118924359916,1571.07319119691,238643.585223024,218.506729669148,552.319883568579,415.279547543349,220.507414039889,418.625361201718,407.932571846588,415.315794024843,414.942093875379,415.268336460501
433.416972661547,1580.68902670386,240754.996861072,218.502937904823,553.411647886134,415.279624432734,220.485876785378,418.503544740154,407.901526489795,415.315598944987,414.959727449522,415.268336417172
432.71899434984,1590.36643270354,242875.361395957,218.49931732717,554.507628941351,415.279701322179,220.46460363699,418.382179723703,407.87050494208,415.315403401179,414.976751456978,415.268336373843
432.024958179592,1600.10570162337,245004.674480772,218.49585993499,555.607838650214,415.279778211686,220.443590835632,418.261263984442,407.839507159089,415.315207393947,414.993186930001,415.268336330513
431.334833218202,1609.90712733138,247142.931774068,218.492558114207,556.712289007353,415.279855101254,220.422834683202,418.140795367556,407.808533096593,415.315010923812,415.00905418867,415.268336287184
430.648588841881,1619.77100514855,249290.128939841,218.489404618432,557.820992085919,415.279931990883,220.402331541491,418.020771731244,407.777582710499,415.314813991284,415.024372863724,415.268336243855
429.966194731925,1629.69763186108,251446.261647519,218.486392550542,558.933960037466,415.280008880573,220.382077831082,417.901190946623,407.746655956841,415.314616596867,415.039161918773,415.268336200526
